4557404	fra	Pourquoi les gens ont-ils peur de toi ?
4557593	fra	Tu es libéré de toute responsabilité.
4557811	fra	J'adore cette période de l'année.
4561833	fra	Je vous en prie, servez-vous.
4561943	fra	Nous en sommes pour ainsi dire certaines.
4561950	fra	Je vous présente mes excuses à toutes.
4563168	fra	Rien d'extraordinaire n'a eu lieu.
4563705	eng	I don't like talking about football.
4563945	fra	Nous avons suffisamment de temps pour manger.
4564021	fra	Mon père n'avait aucun sentiment.
4564083	fra	Le patron t'attend dans son bureau.
4565915	fra	Le journalisme, c'est imprimer ce que quelqu'un ne veut pas voir imprimé. Tout le reste, ce sont des relations publiques.
4565922	eng	I acted like I didn't know him.
4567332	fra	Ça ne va qu'en empirant, à partir d'ici.
4567804	eng	Tom couldn't hide his frustration.
4567816	eng	I never want to have kids.
4568147	eng	Mom doesn't like to exercise.
4571819	eng	Tom almost died in that accident.
4572002	fra	Les conflits syndicaux sont encore un problème.
4573673	eng	She will give it to Jack.
4575238	fra	J’aimerais ralentir un peu le pas.
4578408	fra	Retournons au bateau !
4578495	fra	Sois présent !
4578529	fra	Il y avait là beaucoup de gens.
4578593	fra	Il s'y trouve une table.
4579219	eng	I have absolute confidence in your judgement.
4579493	fra	Reste ici !
4579655	fra	Il ne neige jamais ici.
4580548	fra	Je te prie de ne rien changer !
4581407	fra	Elle est avec le gosse.
4582271	fra	On ne doit rien exagérer.
4582298	fra	Rien de ceci ne me surprend.
4582441	fra	Ne me la donne pas !
4583335	fra	On n'a rien pour rien.
4583730	fra	La meilleure façon d'apprendre à nager est de nager.
4584344	fra	Tu n'es pas invité.
4584376	fra	Ne pas fumer à l'intérieur !
4584386	fra	Écoutons, simplement !
4585052	fra	Où en es-tu avec ta thèse de doctorat ?
4585073	fra	As-tu récupéré ton contrat d'assurance ?
4585081	fra	Lis-moi le contrat d'assurance.
4585109	fra	J'ai déposé une copie du contrat d'assurance à la banque.
4585119	fra	Nous avons résilié votre contrat d'assurance.
4585434	fra	Ils n'ont pas bien compris ce que stipulait le contrat.
4585960	fra	Il faut que je l'emporte.
4586641	fra	Aimes-tu les nouilles au bœuf ?
4588142	fra	Rien n'avait l'air de fonctionner.
4588201	fra	Marie a trouvé Tom plus passionnant que son petit ami.
4588414	fra	Il aime votre voiture.
4588452	fra	Je veux une voiture.
4591012	fra	Veulent-elles une voiture ?
4591064	fra	Leur voiture est là.
4591173	fra	Nous adorons cette voiture.
4591610	fra	Tom et Marie sont tous deux des enseignants.
4592098	swe	Jag gillar den där kjolen.
4592458	fra	Nous ne parlons pas espagnol.
4592552	fra	Ils se sont promenés tout autour du lac.
4592704	fra	« Ma femme n'aime ni les gros cafards, ni les araignées. » « Tu devrais l'emmener chez un psychanalyste. »
4592811	fra	Qu'a fait Marie cette semaine ?
4593076	fra	Repensez-y.
4593091	fra	Je ne fais qu'aider.
4593202	fra	Ce n'est pas vraiment relaxant à ce point.
4593244	fra	Tu as réchauffé la soupe pour le dîner, n'est-ce pas ?
4594330	fra	Elles vous respectent.
4595475	fra	J'étais juste curieux.
4595571	fra	Tom n'est pas actuellement armé.
4595594	fra	Il me faut bientôt partir.
4595824	fra	Vous avez petit-déjeuné sur le pouce.
4595835	fra	Il me faut les prévenir.
4596199	fra	Nous t'avons attendu.
4596532	fra	Des fleurs bleues de ce genre, je n'en ai jamais vues.
4598204	eng	Be careful with that heavy thing! Take it slowly now. That's right, easy does it.
4598211	fra	C'est toi qui paies.
4598342	fra	Tu viens tôt.
4598905	fra	Tu dois commencer !
4598996	fra	Il a besoin de ça.
4599502	fra	Tu es abject.
4599509	fra	Comprends-tu le français ?
4599611	fra	Tu rougis !
4600475	eng	This city has many historical buildings.
4601046	fra	Penses-tu qu'il réussira cette fois ?
4601328	fra	Pourquoi Tom boite-t-il ?
4601330	fra	Pourquoi boite-t-elle ?
4601735	fra	Tu as conduit cette voiture pendant dix ans.
4601790	eng	All prices are subject to change.
4601838	fra	Tom ne conduira pas demain.
4601972	fra	Ils conduiront tous les jours.
4603389	fra	Certains Russes ont développé un don particulier consistant à se ridiculiser en publiant des statistiques absurdes.
4604108	fra	L'existence même des Nations Unies ne vous arrange pas.
4604124	fra	Je ne suis pas fou. Je sais très bien de quoi je parle.
4604379	fra	Tu ne nageras pas ce soir.
4604484	fra	C'est nous qui avons conduit hier.
4604586	fra	Il ne boit pas d'alcool.
4604718	fra	Oh non ! Je ne faisais pas attention et j'ai laissé mon téléphone portable au restaurant.
4604821	fra	Tom a les tempes dégarnies.
4604964	fra	Marie a accepté à contrecœur.
4606244	eng	I have my limits. If you cross them, I'll gladly walk away.
4606714	fra	Les mots ont rarement un seul sens.
4606867	fra	Les Palestiniens ont-ils le droit de boire de l'eau ?
4606888	fra	Les Palestiniens ont-ils le droit d'irriguer leurs propres terres ?
4606945	fra	Les Palestiniens ont-ils le droit de revendiquer la libération de leurs détenus ?
4607022	fra	Montrez-vous, bande de lâches !
4607109	fra	Je veux une traduction intégrale en finnois.
4607296	eng	I've been learning Finnish for over ten years, and I still have trouble understanding it.
4607499	fra	Ils ont été très surpris par la nouvelle.
4608284	fra	Vous êtes en train de pleurer, n'est-ce pas ?
4609356	fra	Je trouve que le mieux consiste à trouver un équilibre harmonieux entre l'originalité et la conformité à un canon rigoureux.
4610109	fra	Il travaille pour une entreprise de commerce.
4610218	fra	Il nous faut beaucoup d'eau.
4610370	fra	Ils sont fort malins.
4610427	fra	Sortiront-elles demain ?
4610599	fra	Je dois le confesser.
4612433	fra	Vous êtes dépourvus de pouvoir.
4612438	fra	Vous êtes dépourvues de pouvoir.
4612668	fra	Marie regarde-t-elle la télévision ?
4614203	fra	Vous êtes tombées en arrière.
4614208	fra	Elles sont tombées en arrière.
4614288	fra	Je suis rentré de Chine.
4614498	fra	Tu peux essayer ?
4614726	fra	Vous n'avez jamais vu une noix aussi dure, n'est-ce pas ?
4614834	fra	Elle attendra.
4614850	fra	Je gagnerai.
4614910	fra	Il a survécu.
4615550	fra	Tu vas tomber sur qui parler.
4621286	eng	I will study.
4621886	eng	I have a free spirit.
4625614	eng	She met a new friend in school today.
4625700	eng	How many?
4625831	eng	My watch isn't working well.
4625926	fra	Je me demande comment ça ferait d'être une femme.
4625948	fra	Regardez !
4625954	fra	Faites un choix !
4625988	fra	Jettes-y donc un œil !
4625997	fra	Allez marcher !
4625998	fra	Des tonnes de mercis !
4626051	fra	Appelez un plombier !
4626805	fra	Il dispose d'un déjeuner.
4627635	eng	This star cannot be seen by the naked eye.
4627848	fra	Souvenez-vous !
4629600	eng	Tom was dumping trash.
4629664	fra	Tom était en fuite.
4629803	eng	Tom masterminded his father's death.
4629807	eng	Tom didn't act alone.
4630064	eng	It's very important for Tom to visit his father's grave.
4630425	eng	Tom excelled in his studies.
4630514	eng	Tom denied any knowledge of that.
4630662	eng	Tom reported his sister missing.
4633033	eng	Tom isn't indispensable.
4635424	eng	"What do you want for breakfast tomorrow? Bread? Rice?" "Either one is fine."
4636129	fra	Es-tu prêt à voler ?
4636147	fra	Tu es embarrassante !
4636189	fra	Tu t'es levé.
4641645	eng	Because the English language has so much technical literature, it may be considered a very masculine language.
4643813	fra	Allons-nous vers un « espéranto » hispanique ?
4643869	fra	C'est tout l'argent que j'ai en ce moment.
4644997	eng	"I can't find Tom." "Try ringing him."
4650864	fra	J'ai une dent qui me fait mal.
4653726	fra	Vous êtes surmenées.
4654072	fra	Vous êtes pardonné.
4655122	eng	The fish I bought from the market is fresh.
4655149	eng	The new store opens next week.
4655364	fra	Tu es vieille.
4655478	fra	Vous êtes grossiers.
4655536	fra	Tu es bavarde.
4655537	fra	Vous êtes bavard.
4655540	fra	Vous êtes bavardes.
4655695	fra	Tom avait toute l'attention de Mary.
4656883	eng	Is it okay with you?
4656936	eng	There were chickpeas in the salad as well as in the hummus.
4658687	fra	Je vous ai vues pouffer.
4660546	eng	She is not a professor of Spanish.
4660550	eng	Mary hastened back to her room.
4662140	eng	Where's your bedroom?
4662702	eng	I just wanted some advice from someone who's already been to Boston.
4662852	eng	Eventually, Tom will tell me everything I want to know.
4662983	eng	Tom doesn't want Mary to go to Boston without him.
4663010	eng	Tom won't get there on time if he doesn't hurry.
4663210	eng	Tom doesn't need to go if he doesn't want to.
4663396	eng	Would you have been able to do any better?
4663419	eng	Tom said he didn't want to think about it.
4663509	eng	Tom says his blood pressure is very high.
4663600	eng	Tom has already decided to quit his job.
4663609	eng	Tom doesn't need to go to the dentist's.
4663647	eng	I'm going to sign up for a French class.
4663694	eng	Tom will probably sleep better tonight.
4663706	eng	Tom is a close personal friend of mine.
4663939	eng	Tom's French is actually not so good.
4663948	eng	Tom was the one who broke the window.
4663958	eng	Tom has done this before, I can tell.
4664048	eng	I don't know when Tom will come back.
4664150	eng	Tom and I are never likely to agree.
4664152	eng	Those figures couldn't be confirmed.
4664224	eng	You wouldn't recognize Tom anymore.
4664352	eng	How much did this bicycle cost you?
4664519	eng	Absolutely nobody saw this coming.
4664558	eng	Tom has been doing pretty good.
4664607	eng	Things couldn't have gone better.
4664923	eng	Tom wouldn't do that, would he?
4664981	eng	Tom doesn't need my permission.
4665062	eng	Nothing has been confirmed yet.
4665129	eng	Will people actually buy this?
4665153	eng	We should be paying attention.
4665163	eng	Tom would've liked to be here.
4665176	eng	Tom talked with Mary about it.
4665253	eng	Tom did a fantastic job today.
4665316	eng	Is there a direct correlation?
4665450	eng	Tom has become a wealthy man.
4665869	eng	Tom's criticism was unfair.
4665900	eng	Tom is the love of my life.
4665908	eng	Tom is always welcome here.
4666031	eng	I wouldn't say it that way.
4666056	eng	Don't pay attention to Tom.
4666108	eng	Tom lost his job recently.
4666385	eng	Tom got what he came for.
4666443	eng	That just broke my heart.
4666502	eng	Don't bother to call Tom.
4666622	eng	This can't last forever.
4666623	eng	Things change every day.
4667187	eng	We were concerned.
4667191	eng	Tom won't survive.
4667222	eng	How would I do it?
4667941	fra	Le rétroviseur est tombé.
4667960	fra	Le sol est humide.
4672704	eng	The chicken the waiter brought to the table was still raw.
4678685	fra	Je me sens fiévreux.
4678702	fra	J'ai divorcé.
4678860	fra	Je commencerai.
4678904	fra	Je suis attentive.
4678907	fra	Je suis populaire.
4679111	fra	J'ai vérifié partout.
4679153	fra	J'ai tout détruit.
4679774	fra	Je me suis senti énervée.
4681675	fra	C'est moi qui ai commencé.
4681714	fra	J'ai été condamné.
4681716	fra	J'étais sans défenses.
4681727	fra	J'ai été distraite.
4681919	fra	Je me suis mise à avoir la nausée.
4681959	fra	J'en ai fait deux.
4681971	fra	J'ai besoin de sous-titres.
4684053	fra	J'aime leurs photos.
4685277	fra	Je n'avais d'yeux que pour elle.
4686080	fra	J'ai les longs vols en horreur.
4686105	fra	Je suis en congés.
4686535	swe	Du ljög för mig, inte sant?
4690927	fra	Ce n'est pas une fête.
4691049	eng	The day will come soon when we will be able to predict earthquakes.
4691824	swe	Han bor enbart i en liten stuga i träsket.
4693253	fra	Je ne négocie pas.
4693263	fra	J'aurais dû le savoir.
4693414	fra	Je vous suivrai.
4693494	fra	Je vous sauverai.
4693518	fra	Je te ferai confiance.
4694469	eng	We need their help.
4694572	fra	Il manque d'expérience.
4694850	swe	Tokyo är större än envar annan japansk stad.
4695586	eng	Tom wants to eat fried rice.
4696181	fra	Regarde-toi dans le miroir à l'occasion.
4698278	fra	Les Asiatiques vous plaisent-ils ?
4698772	fra	Le téléphone fut inventé par Bell en l'an 1876.
4699993	eng	This is exactly what I wanted to see.
4700038	eng	Tom hurried to catch the train.
4700049	eng	Tom is unlikely to want to go.
4700710	eng	Tom has decided to go to Boston.
4702624	eng	The jobless rate in Japan was 3.4 percent in September 2015.
4704175	eng	Blind people sometimes develop a compensatory ability to sense how close objects are around them.
4704562	fra	Il a traversé la rivière.
4706248	fra	Il est parti, maintenant.
4706299	fra	Il refusait de sortir.
4706441	fra	Il est arrivé ici la nuit dernière.
4706482	fra	Il pose souvent des questions idiotes.
4707621	eng	Don't knock Tom. He's doing his best.
4710838	fra	Il est peut-être déjà parti.
4710957	fra	Il est négligent en matière d'argent.
4711257	fra	Il ne peut la lire.
4712419	fra	Ceci est arrivé naturellement.
4714402	fra	Il a tout fait pour elle.
4715816	eng	Tom ran to catch the last train.
4715818	eng	Tom said he knows Mary's secret.
4716352	fra	Tom s'est acheté une nouvelle voiture de sport.
4717526	eng	How are you so good at English?
4717531	eng	I exercised like I used to, and now I'm all worn out.
4717566	eng	I'm sorry I was born.
4718687	eng	How do you put up with the noise?
4720368	fra	Cela est probablement vrai.
4720766	fra	Qu’est-ce que le baseball a de si intéressant ?
4722682	fra	Ah bon ?
4723706	fra	L'Algérie mérite confiance et soutien.
4728622	eng	They drink coffee at home.
4729030	eng	The pitaya's common English name of "dragon fruit" reflects its vernacular name in many Asian languages.
4729353	fra	Elles ont refusé.
4729367	fra	Ils se sont échappés.
4729395	fra	Elles approuvent.
4729660	fra	Ils sont onéreux.
4730915	eng	Tom asked me whether I was busy or not.
4735554	eng	Brrr! It's really cold in here.
4736657	fra	Ça grouille de monde sur le marché de Noël.
4736682	fra	Où est ton arme ?
4737164	fra	Il y a toujours plus de monde pour corriger les erreurs des autres que pour faire des choses par eux-mêmes.
4737318	fra	Pourquoi pas un raton-laveur, tant que tu y es!
4737986	fra	Je crains qu'il ne vienne de partir.
4739579	eng	Mary, come quick! Tom is going wild and is going to beat John with a stick!
4740384	fra	Tout le monde te connaît.
4740820	fra	Tom sait piloter un hélicoptère.
4742568	eng	Tom drives at 60 mph on the highway in order to save fuel.
4746851	fra	Votre oncle et moi nous connaissons depuis bien des années.
4748277	fra	Pourquoi êtes-vous en train d'attendre ?
4748489	eng	I hear that you took the train ticket across Russia.
4750141	fra	Je suis en train de travailler, malgré le fait que je sois en vacances.
4751724	swe	Tom bor med sin faster.
4755393	eng	What else did he say?
4755730	eng	The kid watched her mother cook.
4756814	eng	Let's go to the zoo!
4757647	eng	Living costs have increased rapidly.
4757993	eng	Tom was present at the meeting.
4757998	eng	Tom wants to work at the same hospital where Mary works.
4758113	eng	I came here to talk business, not to chit-chat.
4758203	fra	Elle le repousse.
4758204	fra	Elle le sermonna.
4758223	fra	Elle avait l'air folle.
4758246	fra	Elle n'a rien payé.
4758254	fra	Elle rit nerveusement.
4758521	fra	C'est sa fille.
4758587	fra	J'en suis mécontent.
4758642	fra	Elle a des taches de rousseur.
4759192	fra	Elle m'a presque convaincu.
4759235	fra	Elle me rendit régulièrement visite.
4759241	fra	Elle fut rapidement enceinte.
4760189	fra	Elle a couru vers la porte.
4760200	fra	Elle est partie en pique-nique.
4760209	fra	Elle porte une broche.
4761377	eng	My father is a good man.
4761506	eng	Surely you must go?
4761508	eng	Britain is also an island.
4763132	eng	Here is your lunch.
4764482	eng	Please come to see me tomorrow.
4764556	eng	The pigs aren't in the pen.
4764615	eng	This food isn't very nutritious.
4765780	fra	C'est une très belle dame.
4766171	fra	Elle sentit quelqu'un lui toucher le dos.
4766178	fra	A-t-elle eu du fil à retordre ?
4767890	fra	C'était méchant.
4767906	fra	Tout le monde dort.
4768354	fra	Je dois travailler avec diligence pour ne pas prendre de retard sur les autres étudiants.
4768358	fra	Je pense que vous devriez vous acheter une nouvelle paire de chaussures.
4775649	fra	Nous sommes divorcés.
4776599	eng	It is he who broke the vase.
4777388	fra	Nous vérifierons.
4777460	fra	Nous commencerons.
4777535	fra	Il nous faut réussir.
4777537	fra	Il nous faut attendre.
4778644	eng	We are experienced.
4779833	fra	Nous avons loupé la sortie.
4779892	fra	Sommes-nous tous satisfaits ?
4792246	eng	During happy hour, all drinks are half price.
4792634	eng	He whistles all the time. It drives me crazy.
4795784	eng	He wanted help.
4797984	eng	She borrowed my scissors.
4801227	swe	Jag tycker att Marys kjol är för lång.
4801229	swe	Det hände över ett år sedan.
4801717	fra	Nous ne sommes pas vieilles.
4803232	eng	Tom called me almost every day while he was in Boston.
4803250	eng	Tom can't play the drums very well.
4803556	eng	Tom says that he wasn't the one who broke the window.
4805369	fra	Nous en avons presque fini.
4807056	eng	Tom studied French for three years.
4811380	eng	Hands off my flowers!
4811797	fra	Ce livre est le mien ; mon nom est écrit à l'intérieur.
4813030	eng	You better tell the truth.
4813067	eng	Mary likes to study in the library.
4813483	eng	Let's hope that common sense prevails.
4817050	eng	I should've expected that to happen.
4822869	fra	Il pleure presque chaque jour.
4823479	eng	Let me know if there's something I can do.
4823819	eng	I still haven't finished the exercises.
4828321	eng	The price of oil has dipped below $30 a barrel.
4832222	eng	Are you a chemistry student?
4833376	eng	You have beautiful legs.
4833382	fra	Allez, venez, si vous pouvez !
4833390	fra	Et si quelque chose va de travers ?
4833578	fra	Si seulement nous avions un enfant !
4833626	fra	Quiconque le veut peut le prendre.
4835620	fra	Vois-tu un inconvénient à ce que je t'embrasse ?
4835648	fra	Je suis désolée si je vous ai embarrassée.
4837994	fra	Je meurs pour vous.
4838273	eng	Donate blood.
4839262	fra	Vous n'êtes pas mort.
4839375	swe	Jag är inte det minsta glad nu.
4839409	swe	Jag vill inte se honom naken.
4839417	swe	Jag ville inte se dem igen.
4839444	swe	En drink har aldrig skadat någon.
4839473	swe	Försök att övertyga henne att hjälpa oss.
4839477	swe	Jag försökte att övertyga dom.
4839478	swe	Jag försökte att övertyga honom.
4839553	swe	Tom har fortfarande inte dykt up.
4839560	swe	Tom smällde igen dörren stängd.
4839578	swe	Tom satt på en närliggande bänk.
4839582	swe	Jag vill att du blundar.
4839612	swe	Tom tränade.
4839613	swe	Tom tränar.
4839641	swe	Bli inte så högfärdig.
4839647	swe	Förvänta dig inte övertid.
4839651	swe	Hon hade glömt sitt paraply, så jag lånade henne mitt.
4839652	swe	Hon verkar vara förtjust med att prata om sig själv.
4839659	swe	Vinden var så kraftig att fönstren skallrade.
4839749	swe	Jag var i området, så jag tänkte komma förbi.
4839751	swe	Jag skulle precis gå hem.
4839767	swe	Jag fick veta att du kunde lära mig hur man slipar en kniv.
4839806	swe	Kakorna är under bordet.
4839823	swe	Hon äter frukt.
4839856	swe	Popcorn är väldigt billigt, jämfört med många andra snacks. Det är även oftast hälsosammare.
4840314	swe	Du måste vara mer försiktig.
4840317	swe	Du måste göra det mycket mer försiktigare.
4840322	swe	Jag hoppas att du kommer fram med en bättre plan.
4840329	swe	Jag tog för givet att du var på vår sida.
4840349	swe	Tina blev snart van vid japanskt mat.
4840376	swe	Tro är döden av intelligens.
4840379	swe	Bristen på pengar är roten till allt ont.
4840399	swe	Vet vi med säkerhet att det är Tom?
4840406	swe	Kanske var jag för hård mot Tom.
4841183	fra	Les Palestiniens ont le droit de vivre libres, de récupérer tous leurs biens et de circuler librement dans leur propre pays qui est également le pays de leurs ancêtres.
4841726	fra	Elles ne sont pas en train de suivre.
4841797	fra	Je ne suis pas vieille.
4842897	swe	Tom gillade inte sin macka.
4842901	swe	Tom har en äldre syster, Mary, och två yngre systrar, men jag kommer inte ihåg deras namn.
4842905	swe	Jag tänker fortfarande på henne.
4842913	swe	Varför lagar du aldrig mat?
4842921	swe	Var hörde du den historien?
4842927	swe	Han hoppas kunna nå allt större kunskap om världen under sitt liv.
4842936	swe	Låt oss spela detta spel igen.
4842938	swe	Vår lärare kommer till skolan med bil.
4842943	swe	Vår lärare försökte att använda en ny metod för att lära ut engelska.
4842971	swe	Tillträde endast för personal.
4843069	swe	Okej! Förstår alla?
4843072	swe	Pengar är det sista han vill ha.
4843079	swe	Tom fick mig att lova att inte säga någonting till dig.
4843090	swe	Hon fortsätter att stödja projektet.
4843095	swe	Jag är trött på att alltid behöva göra allt arbete.
4843115	swe	Jag skämtade bara.
4845005	eng	Is Tom illiterate?
4846708	eng	Tom can't be counted out.
4850030	eng	That's a pretty terrible deal.
4850049	eng	Is it a big deal?
4850056	eng	I'm still undefeated.
4851139	fra	Il essayait de cacher sa honte.
4852774	fra	Bien que la nourriture qu'ils font dans ce restaurant était bonne, je n'irai plus manger là-bas.
4854143	fra	Je n'en ai pas encore terminé.
4854159	fra	Venez-vous ou pas ?
4854407	fra	Actuellement, je ne me sens pas en bonne santé.
4855427	fra	Je ne suis pas en train de t'ignorer.
4856393	swe	Varje dag är en ny dag.
4856793	fra	Je n'ai pas encore faim.
4856966	fra	Il se pourrait même que ça ne fonctionne pas.
4856980	fra	Je ne suis pas joueur.
4858426	eng	My name is Mohamed.
4859768	fra	Le docteur lui a conseillé de ne pas manger entre le petit-déjeuner, le déjeuner et le dîner.
4860269	fra	Il n'a pas osé s'en approcher.
4860484	fra	Vous ne pouvez pas être présent ? Pourquoi pas ?
4860509	fra	Il n'est pas gentil avec elle.
4860628	fra	Ne le faisons plus !
4861647	eng	Tom didn't want to admit that he was the one who broke the window.
4862165	fra	Je sais que vous n'êtes pas sérieuse.
4862177	fra	Ça n'en vaut pas la dépense.
4862602	fra	Je n'y suis pas intéressé.
4862848	fra	Nous avons toutes ri.
4862852	fra	Nous démissionnons tous.
4862929	fra	Nous commettons toutes des erreurs.
4864719	fra	Je suis un militant antiraciste et je dénonce vigoureusement les crimes abominables, racistes, haineux et colonialistes entrepris à l'encontre des Palestiniens dans leur propre pays qui est, également, la terre de leurs ancêtres.
4865169	fra	Tout est-il là ?
4867351	fra	Il a été tabassé et laissé pour mort.
4869081	fra	Je comprends tout, désormais.
4869138	fra	Vous me manquez vraiment tous.
4869372	fra	T’es radin !
4869703	eng	At last he fell into so great despair that he thought he would put an end to his own life.
4869971	fra	À quoi tu penses ?
4870308	eng	Tom designed it.
4871923	fra	Nous allons tous chez nous.
4872000	fra	Tous les êtres humains ont des cerveaux.
4872297	fra	Tous les magasins étaient fermés.
4872323	fra	Nous sommes toutes trois d'accord.
4872377	eng	How much does a meter of that red silk cost?
4872422	fra	Tous les élèves ont assisté à la fête.
4873008	fra	Nous la fixions toutes.
4873059	fra	Nous avons trouvé toutes les boîtes vides.
4873123	fra	Elles nous ont fait travailler toute la nuit.
4873708	eng	Do you have Netflix?
4873905	fra	Je vous ai entendu parler l'anglais couramment.
4875211	eng	Where is the PowerPoint presentation you promised me?
4875463	fra	Le poissonnier garantit l'origine et la fraîcheur de ses produits.
4876081	eng	That decision will have far-reaching and serious consequences.
4876411	eng	Why does Tom hate you so much?
4877391	eng	Your handwriting is very bad, I can't read it.
4877394	eng	Do you want to make me happy?
4878821	fra	Nous n'étions pas si occupés.
4878831	fra	Pourquoi êtes-vous toutes si occupées ?
4878937	fra	Ça nous arrive à tous.
4879363	fra	C'est plus fort qu'eux, ils ne peuvent pas s'en empêcher.
4879940	eng	Tom died of internal injuries.
4880353	swe	Du är oartig.
4881197	eng	The European Union was created as a result of a desire to rise above French-German enmity.
4883094	fra	Tout ça n’est pas très réglementaire.
4883558	fra	Dis-le moi s'il te plait.
4883722	fra	Je ne peux pas me tenir debout.
4884260	fra	Si vous ne croyez plus à ce qui nous vient de Celle-à-qui-il-faut-obéir, à quoi croirez-vous ?
4884261	fra	Je me demande pourquoi les oiseaux migrent.
4885103	eng	Don't look up my skirt, you pervert!
4887429	fra	Tom a rénové sa maison.
4887823	eng	I can help do that.
4888514	eng	You can't do that now.
4888660	fra	Devrais-je prendre cela comme un compliment ?
4889270	fra	Tu es pâle comme un linge.
4889725	eng	I didn't read the story.
4889732	eng	I honestly don't get it.
4889762	eng	We don't have any rules.
4889975	eng	How do we prevent this from happening again?
4890256	eng	We don't need these things.
4890425	eng	What's Tom doing these days?
4890615	eng	Do you think she likes me?
4895327	fra	Passe la monnaie !
4895571	eng	Tom was greatly affected by the death of his only daughter.
4895938	fra	Ouvrez-le, je vous prie !
4898380	fra	Vous l'adorez.
4898447	fra	Y a-t-il encore du sel ?
4899300	fra	Les enfants faisaient rouler une grosse boule de neige.
4900613	eng	I didn't sign anything.
4901032	fra	Y a-t-il quelque chose de plus avantageux ?
4901441	eng	Don't listen to her! I promise you; she's just full of hot air.
4902561	fra	Ne parle pas en cours !
4902764	eng	Promise you'll drop by tonight.
4902864	eng	I never expected to win.
4903059	swe	Professorn lär tjeckiska.
4903069	eng	I looked up the word in the dictionary.
4904041	fra	Tom était très fatigué.
4904165	eng	Are you having a candlelit dinner with your wife?
4904508	fra	Ils nous attendent.
4904850	eng	Let me explain what happened.
4907684	eng	Please advise me on what to do.
4907953	eng	I like the company he keeps.
4908415	eng	We're obviously doing something right.
4910003	fra	Buvons du thé !
4910183	fra	Ils nous ont trahies.
4910609	fra	C'était notre plan.
4913199	eng	Tom likes talking about politics and philosophy.
4913403	swe	Jag tycker om sköldpaddor.
4914059	eng	Pray for us to the Lord our God.
4914383	fra	Quel que soit le chemin que vous choisissiez, comptez environ deux heures.
4914767	eng	We slept.
4915582	fra	Je ne peux même pas.
4915770	eng	I hope it gets better.
4915821	eng	We're going to get better.
4915841	eng	Let's get the facts straight.
4919292	fra	Tout le monde savait ce qui avait déconné.
4919846	eng	The story ends where it began.
4920257	fra	Le braquage de banque est souvent utilisé par les groupes armés comme un moyen pour obtenir de l'argent.
4922064	eng	Watch out! A car is coming!
4922500	eng	We are such stuff as dreams are made on, and our little life is rounded with a sleep.
4923875	fra	Êtes-vous occupés ?
4923989	fra	Dans la cour il y aura un arbre.
4924140	fra	Le lis est superbe.
4924416	fra	Tu auras trouvé ce vin bon.
4924524	fra	Tu eus trouvé ce bon vin sur la table.
4925988	fra	Le plateau du Golan, qui est illégalement occupé, appartient à la Syrie.
4927717	eng	Tom is on the ship's deck.
4927743	eng	You are all I care about in life.
4930665	eng	Every person is an individual.
4931289	fra	Connais-tu son adresse électronique ?
4931648	eng	The three of us used to pull all-nighters at Yumezaki all the time.
4935551	eng	I guess I'm in big trouble.
4935802	eng	Am I allowed to open the curtain?
4936041	eng	I want to add this sentence.
4936576	fra	J'ai apporté mon livre.
4937054	eng	I wanted to learn Esperanto, because it interested me very much.
4937839	eng	Neither of those things happened.
4937847	eng	Tom's aware of what's happening.
4938932	fra	Nous sommes enfin seules toutes les deux.
4939878	eng	Well, nobody is perfect!
4940997	eng	One can never forget how to ride a bicycle.
4941584	fra	Fais-le pour moi.
4942503	eng	Atuqtuaq's father drives a snowmobile.
4943496	eng	I took back everything I said.
4947706	eng	The first gasoline powered automobile was invented in 1886 by Karl Benz.
4949202	fra	Puisse la fortune te sourire !
4949215	fra	Quelque chose se passe, ici.
4949723	fra	La nourriture est arrivée à la table.
4949772	fra	Le serveur les servit immédiatement.
4950751	eng	How can you really help?
4951200	eng	Why are you doing this to yourself?
4952706	eng	Does this shirt come in other colors?
4953379	eng	I hope that isn't true.
4953384	eng	We hope Tom is OK.
4956353	eng	Rent control limits the rent that a landlord can charge for an apartment.
4956381	fra	Il y avait du sang sur le couteau.
4956405	fra	Mets les mains sur la tête !
4956929	fra	Je ne suis pas d'accord avec vous là-dessus.
4957431	fra	Elles nous sont venues en aide.
4958909	fra	J'ai vu le feu rouge.
4958939	fra	Que fait la justice ?
4958958	fra	Pensez-vous que la jupe de Mary est trop courte ?
4959026	fra	Tom renversa le lait.
4959151	fra	Quelle est ton opinion en ce qui concerne cette question ?
4959434	eng	Please get into the bath.
4959781	eng	She dedicated her life to science.
4960843	fra	En route ! Allons à la maison !
4960865	fra	Tu ne peux nous retenir ici.
4961319	fra	Allons ensemble au théâtre !
4961494	fra	Il téléphone.
4961588	fra	Vérifiez celle-là !
4961745	fra	Vous avez été assis devant un verre de bière.
4962034	fra	Mon père ne me laissa pas l'épouser.
4962365	fra	Tom espère que le cadeau qu'il a acheté à Marie lui plaît.
4963562	fra	Quel est le nom de ton fils ?
4964253	eng	He gave his help to many.
4976771	eng	I've lost your phone number.
4976775	eng	I've met Tom several times.
4976801	eng	I've been on vacation.
4977383	eng	This decision was a self-serving measure designed to procure immunity from prosecution.
4977843	eng	I know Tom was there.
4979453	eng	Heroes like that are the pride of one's country.
4979522	eng	Wash your legs.
